Date,ZMK,ZAR,GBP,ZWL
2023-05-10,18.175,18.63725,1.26155,1212.5448
2023-05-09,18.075,18.3436,1.2614,1125.6671
2023-05-08,17.975,18.3927,1.265,1112.7253
2023-05-05,17.925,18.2625,1.2608,1096.9741
2023-05-04,17.865,18.21635,1.2587,1088.9411
2023-05-03,17.775,18.4513,1.249,1070.4171
2023-05-02,17.942,18.3655,1.25045,1059.6595
2023-04-28,17.775,18.3286,1.2484,1047.4449
2023-04-27,17.8,18.307,1.24835,1033.6025
2023-04-26,17.6316,18.2911,1.2427,1021.2072
2023-04-25,17.625,18.1879,1.24775,1010.9584
2023-04-24,18.0,18.1158,1.24285,1000.6754
2023-04-21,17.425,18.06245,1.24265,1000.4041
2023-04-20,17.275,18.1906,1.24315,1000.0227
2023-04-19,17.21625,18.1886,1.24135,989.06790
2023-04-17,18.125,18.07,1.24175,978.94870
2023-04-14,18.375,18.04165,1.2536,969.01050
2023-04-13,18.825,18.4075,1.24865,963.55330
2023-04-12,19.225,18.3517,1.2442,959.31110
2023-04-11,19.928,18.4639,1.2407,949.82720
2023-04-06,19.875,18.0839,1.24475,945.93650
2023-04-05,20.1,17.9158,1.24825,944.7133
2023-04-04,20.625,17.8686,1.2404,936.1228
2023-04-03,21.125,17.8754,1.2284,932.4874
2023-03-31,21.3997,17.857,1.23855,929.8618
2023-03-30,21.325,18.1051,1.2316,929.1243
2023-03-29,21.275,18.17665,1.2319,928.5887
2023-03-28,21.175,18.2533,1.2318,916.9700
2023-03-27,21.2,18.17805,1.2234,916.6577
2023-03-24,21.055,18.10865,1.22865,916.1134
2023-03-23,20.905,18.1445,1.23285,915.8636
2023-03-22,20.825,18.53315,1.2231,915.1822
2023-03-21,20.68,18.56505,1.22565,914.9547
2023-03-20,20.45,18.407,1.2183,914.4678
2023-03-17,20.5022,18.34145,1.21575,913.6675
2023-03-16,20.4122,18.4023,1.2075,913.1361
2023-03-15,20.2992,18.1269,1.21545,912.5828
2023-03-14,20.2,18.24575,1.21505,911.8166
2023-03-13,20.23125,18.2141,1.2111,910.9452
2023-03-10,20.195,18.54015,1.19225,910.3559
2023-03-08,20.175,18.61485,1.1819,907.9236
2023-03-07,20.0729,18.244,1.20405,904.7156
2023-03-06,20.025,18.1669,1.20315,903.5621
2023-03-03,19.975,18.1868,1.19715,899.4263
2023-03-02,19.925,18.2019,1.1995,896.9030
2023-03-01,19.9545,18.29835,1.20425,892.6349
2023-02-28,19.8,18.45065,1.20415,889.1325
2023-02-27,19.7399,18.4518,1.19395,885.9619
2023-02-24,19.7,18.21735,1.2023,884.2323
2023-02-23,19.64,18.2111,1.20585,881.7513
2023-02-22,19.575,18.27385,1.20995,875.6112
2023-02-20,19.66,18.05315,1.20335,871.1363
2023-02-17,19.425,18.22215,1.1947,864.0822
2023-02-16,19.375,18.01865,1.20455,860.7678
2023-02-15,19.3194,17.96695,1.21525,856.8403
2023-02-14,19.3,17.8441,1.21495,850.0785
2023-02-13,19.3775,17.95705,1.20435,846.1039
2023-02-10,19.2875,17.8082,1.20955,838.8520
2023-02-09,19.25,17.72405,1.2088,835.0978
2023-02-08,19.23,17.55375,1.20475,831.8147
2023-02-07,19.168,17.6188,1.2048,817.0563
2023-02-06,19.125,17.459,1.20655,812.1532
2023-02-03,19.14365,17.088,1.2218,805.8788
2023-02-02,19.1028,17.049,1.2393,803.9186
2023-02-01,19.03365,17.4129,1.23145,801.6023
2023-01-31,18.975,17.4108,1.23435,796.5215
2023-01-30,18.9319,17.19415,1.2399,785.5844
2023-01-27,18.88,17.23155,1.23815,783.1934
2023-01-26,18.915,17.1036,1.2395,780.795
2023-01-25,18.834,17.1841,1.23215,779.3101
2023-01-24,18.675,17.18355,1.23905,764.547
2023-01-23,18.7,17.0902,1.2425,755.0467
2023-01-20,18.525,17.28145,1.23695,746.6113
2023-01-19,18.475,17.14955,1.23325,738.4115
2023-01-18,18.4614,17.09005,1.22735,732.0036
2023-01-17,18.425,17.05115,1.219,722.2308
2023-01-16,18.425,16.7654,1.22645,714.5217
2023-01-13,18.3689,16.7636,1.2178,711.8963
2023-01-12,18.325,16.9299,1.2166,708.6502
2023-01-11,18.3125,16.9891,1.2172,705.4164
2023-01-10,18.3,16.9226,1.21735,704.9228
2023-01-09,18.31,17.0558,1.21515,704.1765
2023-01-06,18.2,17.2036,1.19085,699.8479
2023-01-05,18.344,16.95825,1.20345,694.1992
2023-01-04,18.16,16.9519,1.19835,690.2349
2023-01-03,18.075,16.9428,1.207,687.2836
2022-12-30,18.0411,16.96265,1.20525,684.3339
2022-12-29,18.035,17.0815,1.2036,681.6849
2022-12-28,17.965,17.26005,1.2027,679.8721
2022-12-23,17.885,17.16395,1.2042,677.8527
2022-12-21,17.805,17.3056,1.2167,676.228
2022-12-20,17.725,17.42295,1.2102,674.8354
2022-12-19,17.69,17.6076,1.21735,673.6247
2022-12-16,17.652,17.5141,1.2206,672.7011
2022-12-15,17.585,17.23455,1.23865,672.2049
2022-12-14,17.51,17.2644,1.23575,671.7242
2022-12-13,17.4725,17.58615,1.22705,668.9843
2022-12-12,17.395,17.3746,1.2229,664.6924
2022-12-09,17.3755,17.1237,1.2262,662.7944
2022-12-08,17.3465,17.1909,1.21885,661.9627
2022-12-07,17.29,17.32965,1.2134,661.7149
2022-12-06,17.17585,17.46945,1.2189,658.7373
2022-12-05,17.165,17.2831,1.2343,656.7892
2022-12-02,17.195,17.5413,1.22305,655.5619
2022-12-01,17.06085,17.1473,1.2099,654.963
2022-11-30,17.05,16.9706,1.1979,654.9284
2022-11-29,16.955,17.0762,1.2005,652.7132
2022-11-28,16.9,17.1432,1.2053,649.2784
2022-11-25,17.0,17.0145,1.21035,647.085
2022-11-24,16.77,16.9371,1.2111,646.7846
2022-11-23,16.775,17.2571,1.18865,646.4123
2022-11-22,16.675,17.31525,1.1837,643.3081
2022-11-21,16.6386,17.34585,1.1829,640.635
2022-11-18,16.605,17.37435,1.1892,639.3123
2022-11-17,16.559,17.3032,1.18995,639.1701
2022-11-16,16.49625,17.3297,1.18675,639.1201
2022-11-15,16.468,17.259,1.1782,638.2277
2022-11-14,16.435,17.3144,1.1757,636.8016
2022-11-11,16.439,17.3894,1.17035,636.7837
2022-11-10,16.3254,17.7617,1.141,636.4098
2022-11-09,16.305,17.74755,1.1536,636.3728
2022-11-08,16.305,17.7798,1.14885,635.4799
2022-11-07,16.263,17.94645,1.1342,634.9562
2022-11-04,16.3015,18.31835,1.12285,634.8868
2022-11-03,16.295,18.22345,1.14155,634.7746
2022-11-02,16.21,18.1227,1.1515,634.5367
2022-11-01,16.17095,18.2956,1.15135,633.7681
2022-10-31,16.145,18.21425,1.15925,632.7703
2022-10-28,16.115,17.9768,1.15675,632.2597
2022-10-27,16.0591,17.9537,1.1625,632.2455
2022-10-26,16.05,18.2098,1.1454,632.1556
2022-10-25,15.965,18.4331,1.1292,630.9359
2022-10-24,15.992,18.1891,1.1341,629.9317
2022-10-21,15.945,18.3676,1.11855,629.8708
2022-10-20,15.922,18.2942,1.1229,629.8555
2022-10-19,15.95,18.122,1.1319,629.5965
2022-10-18,15.914,17.9869,1.1376,628.9992
2022-10-17,15.961,18.2872,1.1258,628.5622
2022-10-14,15.86,18.2069,1.1316,628.3047
2022-10-13,15.86,18.3276,1.10855,628.2304
2022-10-12,15.81,18.1703,1.09935,628.2069
2022-10-11,15.805,18.176,1.10335,628.0003
2022-10-10,15.83,18.15345,1.1079,627.1642
2022-10-07,15.805,17.9857,1.1164,626.9728
2022-10-06,15.76635,17.69855,1.13635,626.9411
2022-10-05,15.775,17.6593,1.1443,626.8524
2022-10-04,15.75,17.8117,1.1331,623.2271
2022-10-03,15.725,17.99,1.12455,621.9627
2022-09-30,15.835,17.9983,1.1127,621.8922
2022-09-29,15.75,17.9391,1.0799,621.8788
2022-09-28,15.775,18.14335,1.0662,621.624
2022-09-27,15.725,17.99925,1.07715,618.3696
2022-09-26,15.785,18.0779,1.057,637.1453
2022-09-23,15.697,17.6299,1.124,614.2677
2022-09-22,15.65,17.7539,1.12485,614.1789
2022-09-21,15.85,17.6949,1.1374,613.377
2022-09-20,15.6,17.6904,1.1435,608.7014
2022-09-19,15.6454,17.6937,1.1392,603.9902
2022-09-16,15.6945,17.5923,1.1455,604.1834
2022-09-15,15.575,17.49825,1.1511,604.5012
2022-09-14,15.5559,17.4039,1.1512,604.2583
2022-09-13,15.5,17.1139,1.16895,599.2253
2022-09-12,15.65,17.28185,1.1618,591.9534
2022-09-09,15.475,17.3984,1.1584,585.0986
2022-09-08,15.567,17.30475,1.1508,582.0625
2022-09-07,15.425,17.354,1.14815,580.5865
2022-09-06,15.5265,17.1248,1.159,572.9048
2022-09-05,15.65,17.40415,1.14485,565.8345
2022-09-02,15.3,17.293,1.155,559.8774
2022-09-01,15.99,17.17,1.1588,551.9291
2022-08-31,16.065,16.8959,1.1686,546.8254
2022-08-30,16.115,16.8491,1.17035,542.7004
2022-08-29,16.15,16.9837,1.1662,535.9859
2022-08-26,16.145,16.78005,1.18035,532.0148
2022-08-25,16.14,16.8772,1.18305,528.0554
2022-08-24,16.1675,17.0151,1.18225,521.2673
2022-08-23,16.165,17.01485,1.17505,513.9277
2022-08-22,16.125,17.0026,1.18325,507.0926
2022-08-19,16.125,16.905,1.1912,500.6271
2022-08-18,16.115,16.65795,1.20465,498.5334
2022-08-17,16.1,16.4015,1.2118,493.0657
2022-08-16,16.1125,16.43085,1.20385,488.6269
2022-08-15,16.11,16.24085,1.21135,485.4088
2022-08-12,16.1,16.2435,1.22005,481.8543
2022-08-11,16.0875,16.23465,1.21895,478.1262
2022-08-10,16.0875,16.5966,1.20815,470.8067
2022-08-05,16.0625,16.6224,1.21435,465.3915
2022-08-04,16.035,16.76375,1.2155,460.7741
2022-08-03,15.975,16.70985,1.2177,458.0672
2022-08-02,16.4,16.56225,1.22495,455.0111
2022-08-01,16.4,16.6509,1.2181,449.6571
2022-07-29,16.325,16.47815,1.21965,443.8823
2022-07-28,16.325,16.6646,1.2167,439.1103
2022-07-27,16.8375,16.88535,1.20545,434.0519
2022-07-26,16.8,16.7361,1.20655,429.3095
2022-07-25,16.45,16.85575,1.19695,423.4934
2022-07-22,16.475,17.06395,1.19595,413.4325
2022-07-21,16.45,17.07855,1.19985,408.5677
2022-07-20,16.425,17.09795,1.20275,404.4081
2022-07-19,16.425,17.10615,1.1962,403.1787
2022-07-18,16.425,17.01315,1.19015,399.4046
2022-07-15,16.415,17.1792,1.18345,396.894
2022-07-14,16.375,16.986,1.18485,393.8579
2022-07-13,16.375,16.99865,1.1903,388.776
2022-07-12,16.3922,17.1429,1.18635,385.1511
2022-07-11,16.325,16.9662,1.1982,385.4131
2022-07-08,16.325,16.74905,1.2003,382.4981
2022-07-07,16.325,16.7499,1.1955,380.4024
2022-07-06,16.575,16.58395,1.1932,380.0225
2022-07-05,16.575,16.3213,1.21185,376.8387
2022-07-04,16.575,16.331,1.2105,375.444
2022-07-01,16.825,16.3661,1.213,372.874
2022-06-30,17.1418,16.2665,1.21285,370.9646
2022-06-29,17.1251,16.066,1.21965,367.2153
2022-06-28,17.1825,15.82995,1.22685,365.2381
2022-06-27,17.0725,15.81725,1.22855,362.6034
2022-06-24,17.0365,15.91615,1.22815,359.722
2022-06-23,17.0,15.91875,1.22585,355.1833
2022-06-22,16.975,15.9951,1.223,351.9584
2022-06-21,16.9891,16.03905,1.22615,347.3129
2022-06-20,16.97,15.9987,1.22325,344.0152
2022-06-17,16.9472,15.97905,1.23075,341.2498
2022-06-16,16.928,15.8558,1.2142,339.1571
2022-06-15,16.9,15.95345,1.20165,336.4035
2022-06-14,16.9,16.04915,1.21735,333.4552
2022-06-13,16.9,15.96035,1.2297,331.0962
2022-06-10,16.95,15.4375,1.2517,326.718
2022-06-09,16.8841,15.28765,1.25295,325.5639
2022-06-08,16.825,15.4354,1.25745,315.1937
2022-06-07,17.024,15.5212,1.2466,312.0164
2022-06-06,16.96,15.4885,1.25035,311.4929
2022-06-03,17.125,15.4574,1.25735,309.0693
2022-06-02,17.275,15.61825,1.24735,307.3619
2022-06-01,17.275,15.6869,1.25805,304.4223
2022-05-31,17.25,15.4898,1.26185,301.4994
2022-05-30,17.225,15.55105,1.2646,299.6819
2022-05-27,17.2,15.66805,1.2651,298.5504
2022-05-26,17.276,15.77095,1.25625,296.6801
2022-05-24,17.2255,15.82515,1.2571,295.6945
2022-05-23,17.08135,15.8081,1.25475,293.2709
2022-05-20,17.0553,15.8429,1.2457,291.1117
2022-05-19,17.025,16.0115,1.2375,288.6439
2022-05-18,17.025,15.93705,1.24865,286.7634
2022-05-17,17.025,16.0526,1.2347,284.9378
2022-05-16,16.975,16.1748,1.22515,283.6546
2022-05-13,17.025,16.0039,1.22205,281.6804
2022-05-12,17.152,16.19825,1.2205,279.8104
2022-05-11,17.05,16.0835,1.2337,278.761
2022-05-10,17.114,16.1149,1.23705,277.0262
2022-05-09,17.025,16.1575,1.2287,275.7864
2022-05-06,17.007,16.02515,1.2363,165.9942
2022-05-05,16.975,15.5097,1.2559,165.9942
2022-05-04,16.975,15.76555,1.24745,165.9942
2022-05-03,17.136,16.1297,1.252,159.3482
2022-04-29,17.1075,15.8818,1.2519,159.3482
2022-04-28,17.0327,15.9587,1.2521,159.3482
2022-04-27,17.0268,15.82805,1.25935,159.3482
2022-04-26,0.0834,1.2741,127.855,155.1419
2022-04-25,0.08355,1.27965,128.495,155.1419
2022-04-22,17.4507,15.40855,1.3027,155.1419
2022-04-21,17.4,15.05605,1.30605,155.1419
2022-04-20,17.385,14.94315,1.30335,150.2157
2022-04-19,17.4975,14.6914,1.2993,150.2157
2022-04-14,17.42125,14.5123,1.31435,150.2157
2022-04-13,17.375,14.4975,1.30055,150.2157
2022-04-12,17.5,14.55605,1.3031,145.8721
2022-04-11,17.5,14.66835,1.30145,145.8721
2022-04-08,17.525,14.76625,1.3068,145.8721
2022-04-07,17.525,14.674,1.30875,145.8721
2022-04-06,17.575,14.69555,1.3074,145.8721
2022-04-05,17.6715,14.5682,1.3134,142.4237
2022-04-04,17.775,14.6489,1.312,142.4237
2022-04-01,18.115,14.62025,1.31315,142.4237
2022-03-31,18.05,14.5195,1.31205,142.4237
2022-03-30,17.9986,14.51645,1.3117,142.4237
2022-03-29,17.9599,14.68125,1.3089,138.1979
2022-03-28,17.875,14.6169,1.3146,138.1979
2022-03-25,17.8264,14.4863,1.32215,138.1979
2022-03-24,17.775,14.7582,1.31885,138.1979
2022-03-23,17.707,14.8065,1.32805,138.1979
2022-03-22,17.7526,14.971,1.3134,134.082
2022-03-21,17.7185,15.00645,1.3153,134.082
2022-03-18,17.7185,14.9442,1.316,134.082
2022-03-17,17.7404,14.922,1.31555,134.082
2022-03-16,17.82,15.072,1.30585,134.082
2022-03-15,17.925,15.10385,1.30475,130.1567
2022-03-14,18.25,15.06515,1.3015,130.1567
2022-03-11,18.2,15.0956,1.3075,130.1567
2022-03-10,18.209,15.0527,1.31715,130.1567
2022-03-09,18.149,15.2673,1.31225,130.1567
2022-03-08,18.0664,15.3967,1.3111,127.4864
2022-03-07,18.025,15.3893,1.3216,127.4864
2022-03-04,17.975,15.2401,1.334,127.4864
2022-03-03,17.875,15.3387,1.3405,127.4864
2022-03-02,17.835,15.3947,1.3302,127.4864
2022-03-01,17.8,15.3634,1.3412,124.0189
2022-02-28,17.74,15.3606,1.3354,124.0189
2022-02-25,17.635,15.27385,1.34265,124.0189
2022-02-24,17.6579,15.31175,1.34955,124.0189
2022-02-23,17.5882,15.03755,1.3592,124.0189
2022-02-22,17.6,15.1892,1.35915,120.5174
2022-02-18,17.5,14.9784,1.36085,120.5174
2022-02-17,17.775,15.0342,1.35815,120.5174
2022-02-16,18.075,15.08445,1.3546,120.5174
2022-02-15,18.78,15.0815,1.35335,118.8748
2022-02-14,18.7665,15.2434,1.35425,118.8748
2022-02-11,18.6835,15.2344,1.35275,118.8748
2022-02-10,18.56,15.2439,1.353,118.8748
2022-02-09,18.48825,15.3316,1.3559,118.8748
2022-02-08,18.45,15.5604,1.35125,116.65
2022-02-07,18.37,15.4567,1.35285,116.65
2022-02-04,18.325,15.24255,1.35965,116.65
2022-02-03,18.215,15.38665,1.3551,116.65
2022-02-02,18.1,15.27015,1.35225,116.65
2022-02-01,18.1,15.36565,1.34525,115.4223
2022-01-31,18.025,15.5831,1.34145,115.4223
2022-01-28,17.915,15.4409,1.3414,115.4223
2022-01-27,17.8,15.40595,1.3435,115.4223
2022-01-26,17.675,15.23615,1.3508,115.4223
2022-01-25,17.605,15.3018,1.3474,112.8228
2022-01-24,17.505,15.0988,1.35545,112.8228
2022-01-21,17.4036,15.26055,1.359,112.8228
2022-01-20,17.325,15.31525,1.36215,112.8228
2022-01-19,17.27,15.5316,1.36035,112.8228
2022-01-18,17.25,15.42685,1.36365,108.666
2022-01-17,17.15,15.4063,1.3678,108.666
2022-01-14,17.0695,15.3716,1.3729,108.666
2022-01-13,16.997,15.3161,1.3715,108.666
2022-01-12,16.975,15.5003,1.36415,108.666
2022-01-11,16.918,15.68305,1.35935,108.666
2022-01-10,16.8711,15.59,1.3586,108.666
2022-01-07,16.8188,15.7263,1.35475,108.666
2022-01-06,16.7736,15.9551,1.35275,108.666
2022-01-05,16.765,16.0559,1.35225,108.666
2022-01-04,16.6949,15.8287,1.34695,108.666
2022-01-03,16.6681,15.97505,1.34985,108.666
2021-12-31,16.6514,15.912,1.35,108.666
2021-12-30,16.6355,15.95965,1.34805,108.666
2021-12-29,16.6124,15.78465,1.34305,108.666
2021-12-28,16.5906,15.5512,1.34385,108.666
2021-12-24,16.54595,15.6346,1.3399,108.666
2021-12-23,16.521,15.72105,1.33505,108.666
2021-12-21,16.4734,15.7988,1.3213,108.666
2021-12-20,16.445,15.9468,1.32235,108.666
2021-12-17,16.3892,15.9597,1.33265,108.666
2021-12-16,16.35,16.0282,1.32465,108.666
2021-12-15,16.2962,16.08515,1.32385,108.666
2021-12-14,16.3,16.0392,1.3201,108.6678
2021-12-13,16.15,15.96535,1.32515,108.6678
2021-12-10,16.025,15.992,1.32215,108.6678
2021-12-09,16.825,15.73055,1.32105,108.6678
2021-12-08,17.5353,15.8433,1.32545,108.6678
2021-12-07,17.675,15.8772,1.32855,105.6896
2021-12-06,17.8494,16.04705,1.32325,105.6896
2021-12-03,17.825,15.96475,1.32895,105.6896
2021-12-02,17.817,16.023,1.32895,105.6896
2021-12-01,17.8042,15.8076,1.33215,105.6896
2021-11-30,17.805,16.1208,1.33195,105.6684
2021-11-29,17.765,16.15865,1.33295,105.6684
2021-11-26,17.757,16.1874,1.33045,105.6684
2021-11-25,17.721,15.8856,1.33475,105.6684
2021-11-24,17.6783,15.8751,1.33755,105.6684
2021-11-23,17.6515,15.85305,1.33935,105.6965
2021-11-22,17.6371,15.73275,1.3443,105.6965
2021-11-19,17.625,15.6406,1.34855,105.6965
2021-11-18,17.5753,15.46805,1.34865,105.6965
2021-11-17,17.546,15.52865,1.3418,105.6965
2021-11-16,17.493,15.2115,1.3429,99.9301
2021-11-15,17.48075,15.3322,1.343,99.9301
2021-11-12,17.47,15.2972,1.33615,99.9301
2021-11-11,17.475,15.41635,1.34135,99.9301
2021-11-10,17.465,15.0849,1.35515,99.9301
2021-11-09,17.445,14.9326,1.3569,98.9821
2021-11-08,17.435,14.9714,1.348,98.9821
2021-11-05,17.365,15.23255,1.3497,98.9821
2021-11-04,17.3396,15.2931,1.3655,98.9821
2021-11-03,17.3158,15.4094,1.363,98.9821
2021-11-02,17.29,15.462,1.36585,97.1361
2021-11-01,17.2634,15.2562,1.36755,97.1361
2021-10-29,17.2395,15.1387,1.37945,97.1361
2021-10-28,17.1952,15.0877,1.37445,97.1361
2021-10-27,17.1463,14.853,1.37735,97.1361
2021-10-25,17.1155,14.7879,1.37805,93.081
2021-10-22,17.095,14.65535,1.37985,93.081
2021-10-21,17.0581,14.4426,1.3816,93.081
2021-10-20,16.9799,14.5026,1.38085,93.081
2021-10-19,16.945,14.626,1.37735,90.0792
2021-10-18,16.945,14.67325,1.37275,90.0792
2021-10-15,17.185,14.7625,1.36865,90.0792
2021-10-14,16.925,14.9306,1.3615,90.0792
2021-10-13,16.925,14.94195,1.36045,90.0792
2021-10-12,16.9983,15.05975,1.3606,88.5532
2021-10-11,17.1267,14.9646,1.36505,88.5532
2021-10-08,17.0516,14.986,1.36045,88.5532
2021-10-07,17.0516,14.9933,1.3579,88.5532
2021-10-06,17.04,15.11005,1.3602,88.5532
2021-10-05,16.9199,15.0669,1.35915,87.6653
2021-10-04,16.735,14.91785,1.35415,87.6653
2021-10-01,16.75,15.12375,1.3455,87.6653
2021-09-30,16.7397,15.11785,1.34435,87.6653
2021-09-29,16.695,15.1162,1.35485,87.6653
2021-09-28,16.655,14.96355,1.37165,86.9267
2021-09-27,16.602,14.91675,1.3676,86.9267
2021-09-24,16.575,14.7661,1.37175,86.9267
2021-09-23,16.495,14.7857,1.36415,86.9267
2021-09-22,16.45705,14.77375,1.36535,86.9267
2021-09-21,16.445,14.73445,1.36745,86.301
2021-09-20,16.41,14.8236,1.37055,86.301
2021-09-17,16.385,14.5862,1.38045,86.301
2021-09-16,16.3593,14.42265,1.38335,86.301
2021-09-15,16.3139,14.3503,1.38025,86.301
2021-09-14,16.2738,14.15675,1.3842,86.2131
2021-09-13,16.233,14.25185,1.38225,86.2131
2021-09-10,16.205,14.1738,1.38505,86.2131
2021-09-09,16.17955,14.20555,1.37565,86.2131
2021-09-08,16.15575,14.3038,1.37725,86.2131
2021-09-07,16.1212,14.2375,1.3839,86.0551
2021-09-06,16.0955,14.3584,1.38435,86.0551
2021-09-03,16.0565,14.4477,1.38335,86.0551
2021-09-02,16.0,14.4052,1.37755,86.0551
2021-09-01,15.9385,14.52335,1.3737,86.0551
2021-08-31,15.8878,14.6286,1.37875,85.9084
2021-08-30,15.85,14.72355,1.3767,85.9084
2021-08-27,16.425,14.90315,1.37,85.9084
2021-08-26,16.475,14.96695,1.37555,85.9084
2021-08-25,16.75,15.0156,1.3723,85.9084
2021-08-24,16.75,15.07845,1.37425,85.829
2021-08-23,17.025,15.22455,1.36525,85.829
2021-08-20,17.525,15.23515,1.3628,85.829
2021-08-19,18.625,15.04215,1.37175,85.829
2021-08-18,19.153,14.8494,1.3743,85.829
2021-08-17,19.2006,14.89625,1.38295,85.7467
2021-08-16,19.305,14.7568,1.38475,85.7467
2021-08-13,19.305,14.78995,1.38115,85.7467
2021-08-12,19.305,14.6586,1.38685,85.7467
2021-08-11,19.3009,14.8175,1.38295,85.7286
2021-08-06,19.245,14.4867,1.392,85.7286
2021-08-05,19.25,14.3739,1.3886,85.7286
2021-08-04,19.175,14.2839,1.3929,85.7286
2021-08-03,19.225,14.42695,1.3894,85.6402
2021-08-02,19.225,14.6254,1.39025,85.6402
2021-07-30,19.275,14.61,1.3945,85.6402
2021-07-29,19.17875,14.711,1.39325,85.6402
2021-07-28,19.275,14.7995,1.38685,85.6402
2021-07-27,19.905,14.79235,1.3828,85.6373
2021-07-26,20.975,14.85915,1.37535,85.6373
2021-07-23,21.925,14.7572,1.3738,85.6373
2021-07-22,22.275,14.55955,1.37255,85.6373
2021-07-21,22.3,14.69895,1.3605,85.6373
2021-07-20,22.475,14.57645,1.3663,85.5099
2021-07-19,22.64,14.44625,1.37525,85.5099
2021-07-16,22.6625,14.529,1.3834,85.5099
2021-07-15,22.6675,14.4873,1.38495,85.5099
2021-07-14,22.6725,14.7244,1.38315,85.5099
2021-07-13,22.66975,14.39225,1.38895,85.5097
2021-07-12,22.6675,14.31395,1.3889,85.5097
2021-07-09,22.66,14.3123,1.3782,85.5097
2021-07-08,22.66,14.34395,1.3789,85.5097
2021-07-07,22.6575,14.3346,1.38095,85.5097
2021-07-06,22.6575,14.22375,1.3884,85.4234
2021-07-05,22.6575,14.248,1.3825,85.4234
2021-07-02,22.6575,14.47115,1.3766,85.4234
2021-07-01,22.655,14.29505,1.3819,85.4234
2021-06-30,22.6525,14.3382,1.38495,85.4234
2021-06-29,22.6525,14.27285,1.3869,85.3664
2021-06-28,22.621,14.1834,1.38905,85.3664
2021-06-25,22.585,14.17225,1.3925,85.3664
2021-06-24,22.585,14.21505,1.39635,85.3664
2021-06-23,22.585,14.2461,1.3938,85.3664
2021-06-22,22.5875,14.26855,1.39045,85.2455
2021-06-21,22.5875,14.3747,1.3807,85.2455
2021-06-18,22.58,14.1099,1.3901,85.2455
2021-06-17,22.58,13.9531,1.40075,85.2455
2021-06-16,22.575,13.7672,1.4089,85.2455
2021-06-15,22.575,13.76765,1.41205,85.0724
2021-06-11,22.56975,13.5794,1.41815,85.0724
2021-06-10,22.555,13.7363,1.41065,85.0724
2021-06-09,22.565,13.57245,1.41545,85.0724
2021-06-08,22.545,13.5322,1.41605,84.7653
2021-06-07,22.545,13.4288,1.4129,84.7653
2021-06-04,22.56,13.6472,1.40935,84.7653
2021-06-03,22.555,13.54035,1.4153,84.7653
2021-06-02,22.5287,13.774,1.4154,84.7653
2021-06-01,22.495,13.71865,1.4222,84.7259
2021-05-31,22.495,13.788,1.41855,84.7259
2021-05-28,22.4925,13.7868,1.41865,84.7259
2021-05-27,22.4925,13.76495,1.41175,84.7259
2021-05-26,22.49125,13.8166,1.4163,84.6494
2021-05-24,22.475,13.945,1.41545,84.6494
2021-05-21,22.475,13.99335,1.41865,84.6494
2021-05-20,22.47,14.0684,1.41155,84.6494
2021-05-19,22.4675,13.99885,1.41845,84.6494
2021-05-18,22.46,14.0573,1.41735,84.614
2021-05-17,22.4525,14.1607,1.40845,84.614
2021-05-14,22.3925,14.1229,1.4048,84.614
2021-05-13,22.39,14.1251,1.4051,84.614
2021-05-12,22.38,14.03405,1.4121,84.614
2021-05-11,22.38,14.0633,1.41215,84.5282
2021-05-10,22.371,14.0577,1.4044,84.5282
2021-05-07,22.365,14.206,1.3908,84.5282
2021-05-06,22.36,14.37095,1.3908,84.5282
2021-05-05,22.355,14.4366,1.39005,84.5282
2021-05-04,22.35,14.4443,1.38805,84.5032
2021-05-03,22.3425,14.4976,1.3815,84.5032
2021-04-30,22.335,14.3202,1.3942,84.5032
2021-04-29,22.29,14.2261,1.3958,84.5032
2021-04-28,22.28,14.3916,1.3885,84.5032
2021-04-27,22.2683,14.2689,1.3894,84.4826
2021-04-26,22.26,14.2741,1.3901,84.4826
2021-04-23,22.255,14.2946,1.3858,84.4826
2021-04-22,22.2412,14.2691,1.3931,84.4826
2021-04-21,22.24,14.3248,1.3934,84.4826
2021-04-20,22.1975,14.2052,1.39955,84.4827
2021-04-16,22.19,14.1896,1.3767,84.4827
2021-04-15,22.185,14.4062,1.3779,84.4827
2021-04-14,22.175,14.4849,1.377,84.4827
2021-04-13,22.175,14.5968,1.3733,84.397
2021-04-12,22.17,14.6379,1.3681,84.397
2021-04-09,22.165,14.5657,1.372,84.397
2021-04-08,22.1253,14.5255,1.3762,84.397
2021-04-07,22.12,14.5033,1.383,84.397
2021-04-06,22.0875,14.569,1.3913,84.4001
2021-04-01,22.08,14.8164,1.3755,84.4001
2021-03-31,22.08,14.9369,1.3726,84.4001
2021-03-30,22.075,14.8889,1.3775,84.1197
2021-03-29,22.07,15.0416,1.3769,84.1197
2021-03-26,22.065,14.9581,1.3762,84.1197
2021-03-25,22.06,14.932,1.3696,84.1197
2021-03-24,22.055,14.9122,1.3704,84.1197
2021-03-23,22.055,14.8261,1.3826,83.983
2021-03-22,22.0438,14.8285,1.3862,83.983
2021-03-19,22.04,14.75465,1.39105,83.983
2021-03-18,22.0425,14.6778,1.39545,83.983
2021-03-17,22.0375,14.8977,1.38815,83.983
2021-03-16,21.965,14.85665,1.3871,83.9827
2021-03-15,21.9575,14.9976,1.39135,83.9827
